PCA1,PCA2,PCA3,PCA4,PCA5,Target
1.543556917153332,-0.7493181441212241,-1.642718382286629,-0.23500890060255714,-0.3857353018351291,1
-1.7450792657977527,-2.804914547920794,-0.5172678252138752,-0.9894114259395492,0.26243878682351873,7
-0.2556024074637868,2.7015312371230937,-0.48201223067816523,1.3352611373484469,0.1045248165528651,3
-0.14341783251399143,1.5563279388858484,-0.6966782459951607,1.310794154773516,-1.1188918147289357,3
2.711435470488673,0.6780402465388473,0.9043364304792249,1.6148350139779801,1.8629328824860825,6
-0.37742294670607945,2.7215439323473785,-1.327295299378924,-0.3908589477553221,0.9682960507266891,3
0.16651608388639572,-1.8870671380204649,-1.3518310565897038,0.7888728807873562,-0.8673123997741707,5
3.3917947104151582,0.887864490026252,1.00019655973187,-0.33011071873082215,0.5280463140381473,1
2.789953384667213,-0.7540513456961828,0.1398513617264625,0.4357838239597077,-1.521370407982747,6
-2.4390419044289215,-1.7704831065494355,0.5378650576373362,-0.9477702635352296,0.34560815730546723,2
2.8890881458892834,-0.4416278701922973,0.48445385420447684,1.5777127917963438,-0.5306626343782965,6
-0.2922622327044335,2.603713805008745,-0.41512443844649416,0.6107003078819311,0.3572613651763389,3
-3.4706867444516805,1.5577023999151038,1.4956602583623573,0.8279644217789817,-0.2986789574101227,0
-4.115812238916096,1.3803153261807461,0.7980708854336719,-0.557144147315088,1.4712344956255086,0
-0.2813429454208549,2.8114377802787383,-0.5078055476670036,0.33403050398095546,-0.8213688128981971,3
-2.1301129566772725,-1.0403593204038022,-0.039344637863663046,-1.1794766393852036,0.25255247997947256,7
-3.4964946977218934,1.700489035574217,1.8944534728804272,0.666270100249845,1.31348636997183,0
-1.950480456700705,-1.221350295906069,0.8242795166136364,-0.05475709603023032,1.2181253137530057,2
2.8796209627643843,-0.2122336603197748,0.13579607148753747,-0.053999615620264285,-1.6879887883889235,1
0.28697566423893406,2.1668483086380332,0.4822163451583831,1.434636203004539,0.16030842730593003,3
1.4462987429462713,0.14585493931889737,-1.0206252720465223,-0.09024135035139302,-1.3606861269593709,1
-0.16015006551303967,-1.4533124435222464,-1.5963066872617135,0.7233960267012256,0.44639637497024076,5
1.6174006229798317,-0.5948935425535865,-0.7783952295365414,0.7781385656037683,0.6873815914781931,1
2.971241198521317,2.8483409351250835,2.742848858664259,-1.80393033499683,0.6158603418411248,4
-0.2867073271334739,2.5539457900777265,-0.589930970703973,1.1647949341616688,-0.23468531252298613,3
2.764135153293027,0.8237754201502809,0.9977076437550437,1.1251906033063548,1.5620001952402902,6
4.012371460385477,3.4504501205666545,1.7467554605543683,-4.930056569359672,-0.32386417422612895,4
3.151343761037999,0.41251978650903787,-0.9331187610882135,-0.42915603851995315,-1.4335872719395162,1
3.287830382815207,-0.07505410516503647,-0.3642688862265476,-0.2760399187210966,-0.726750605023878,1
-0.05160957479491568,2.536346117248554,-0.7334538805694041,-0.28059940957530144,2.288027928161303,3
3.0225570792655074,-1.234978626699962,0.3552164958681452,2.1016469518693244,-1.1659532277896474,6
-0.5913094813856186,-0.16128014802978913,-1.9307640075039703,-0.9689599561419209,1.551828637425385,5
3.7705022554667793,-1.0478490135059138,1.6970926164747686,-3.0960640443759067,0.5164304864003013,4
-4.142173329927711,1.495010256629661,1.513172999082594,0.08046752112488198,0.08231583251956562,0
2.160584907657936,-2.3909679877484367,1.2124781817493968,1.322349655376052,-0.7686510273796454,6
1.4005132347576672,-0.5516410111099213,-0.9606699542263353,1.2711083893134045,0.685458844251481,1
-0.09922661380197839,2.5313160968612776,-0.8389528068935479,0.018509640215427114,0.16974738913630255,3
-2.361959946728421,-1.0513284539219079,0.2651012649976202,-1.4170959308019353,-1.0714798162212065,7
-2.0358988259529665,-2.2300420873403093,1.027844096148446,-1.917810849269098,-0.1959673965496369,7
-2.0013762339345993,-0.39267135939712794,0.4419071139551092,0.21838477825206135,0.44924943618490737,2
-2.1788161793716876,-0.5268062981973094,-0.24302012543630136,-0.3817076991562141,0.6378520112808096,2
0.00023618380138179518,-2.0369746982232764,-1.820629785449305,1.111536089482632,-2.4394788666398504,5
2.939644599743033,-1.9212134291809144,0.7272053859845943,1.2611575473045429,-0.5078263920408098,6
-0.3685899329733573,2.761079081700518,-1.493544941571362,-0.15039457187334443,0.008173804949118083,3
-3.5586618013459788,1.6154057354460438,-0.04443355225380108,0.10493421249443002,-0.824389417463359,0
-1.971121711706184,-0.8149176994926228,0.5089557124411525,-0.6721718254716833,-0.3010132777836835,7
-0.1429380517511114,2.4270298360655884,-0.565604221194181,-0.014419839829662218,0.2764987549045276,3
-3.7400503359030255,1.675873889574735,0.7796682359503205,0.5771877633644095,-0.38164403858621815,0
-3.7871474588826297,1.5732189546081512,1.2944863144873207,0.6350254679096465,1.4818125544575258,0
2.5991588486493575,0.5410110499869134,0.5455245830488279,1.9346103512241004,0.4364385868748717,6
1.6904997504592534,0.08431627675365583,2.5530857807745235,0.8171463670626538,-0.5146298845136635,6
-1.9686795268425703,-1.3728268382570088,0.48444242818147376,0.4417859088103523,1.5201883110052605,2
-0.06556067841202617,-2.195606152176274,-1.6653926757143522,1.0373530170305487,0.8792083344411494,5
-0.26687165728573836,2.447230924668367,-0.7063374906614263,0.45965087516218395,0.6377857006691938,3
2.9777395074812554,0.6597112379606009,-0.9596370826011988,-1.0614247968651047,-1.095625228462778,1
-3.5830828875635503,1.5956691936094798,0.0016376852299970768,0.1169783586994021,-0.13934049785660696,0
2.7367912311522304,0.317126579992979,0.5740326876012379,1.0310529106887958,-0.13266545232709726,6
1.7905553749580938,0.050186697389864254,1.8894406823888397,0.16902917794972142,-0.99733161153401,6
-1.9922548874976878,-1.4209620204562694,-0.011108227799837445,0.24953604236850413,-0.2832513469131323,7
-0.17943887741171327,2.575760869095938,-0.8465426493671856,0.11060991017353877,-0.7272215878023437,3
-2.218391368344613,-1.5217184598639781,0.190413273299053,-0.5529666872790151,1.8140619566070997,2
2.8038206119877995,0.05373119290010886,1.5392270952800806,-2.49955724396154,0.262849611941606,4
-1.794187002691438,-1.4911775461473975,0.495581707887799,0.6827163659733493,1.95392268860897,2
1.6768816349042832,-1.4881213324014162,2.2201801822752936,0.6149582084710841,-0.31812480295348433,6
0.28702631340329976,-2.2245358531341264,-1.3608001335481714,0.8798585158603087,0.22893695138634246,5
2.4861610259687574,0.18023477993262782,0.46885771561520473,0.2668369292175691,-0.8253769263979234,1
-1.8919964765278459,-0.6987931308225774,0.03305253327148461,-0.8638030533248684,0.374610977731929,2
