TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup_Encoded,AmountCategory_Encoded,Target
-1.0764986320429202,-0.7829201722791025,0.5335636983285978,1.2328185734141242,-1.226183416771318,1.4263169781588634,-1.3402443945815805,-0.5508061763856842,-0.20492663290366603,-0.0020998402931913275,-0.695733480194578,0.18240542714132166,-0.8778622909288576,4
0.37441411067350006,-0.08909174143597307,0.5335636983285978,-0.48809751652141153,-1.226183416771318,1.3137354417382956,-1.3402443945815805,0.30807764405620525,-0.20492663290366603,2.227746327907422,0.13951173772236922,0.18240542714132166,1.1391308298957796,1
-0.6269821064795282,0.027939560152024666,0.5335636983285978,0.16748956535879253,1.2608773695498108,-1.4445122005656152,1.3061405891580722,-0.908674434903138,-0.20492663290366603,-1.0310211666554914,-1.3101667439495737,1.34989322483922,-0.8778622909288576,3
-0.3937703689301073,-0.590654462527392,0.5335636983285978,0.9869734177090476,1.2608773695498108,-1.050476823093628,1.3061405891580722,-1.352431075464781,-0.20492663290366603,0.8893666991431588,-0.1389033349166132,1.34989322483922,-0.8778622909288576,3
-1.0790627191762585,0.9711561217600541,-1.8741904727261725,-1.6353749098117687,1.2608773695498108,0.019047772901765982,1.3061405891580722,1.1240172734760001,-0.20492663290366603,0.5954665425456696,-1.5501797376038688,-0.9850823705565765,-0.8778622909288576,5
-0.7637601294985497,-0.8456155124155299,0.5335636983285978,0.5772314915339201,-1.226183416771318,-1.5008029687758992,1.3061405891580722,0.7518342846178481,-0.20492663290366603,-1.1188745319995996,-1.5789812968423842,1.34989322483922,-0.8778622909288576,3
-1.1045833989252676,-1.3039881103018542,-1.8741904727261725,1.4786637291192006,-1.226183416771318,-0.4312783727805052,-1.3402443945815805,0.2794481833748089,-0.20492663290366603,2.113709993169509,0.46592940909221064,-0.9850823705565765,-0.8778622909288576,2
-0.4461738997177113,-0.5641830966920115,-1.8741904727261725,-0.406149131286386,0.01734697638924656,1.2574446735280118,0.4240122612448547,2.455287195160929,-0.20492663290366603,-0.5993516045694557,0.897952797669942,0.18240542714132166,-0.8778622909288576,6
-0.7073502125651043,-0.9542874353186707,-1.8741904727261725,-0.8158910574615136,0.01734697638924656,0.35679238216346937,-0.4581160666683629,-0.47923252468219335,-0.20492663290366603,1.0250343494799323,1.0803626728472062,-0.9850823705565765,-0.8778622909288576,5
2.1361022267228282,-0.8804462569357673,0.5335636983285978,0.41333472106386904,-1.226183416771318,0.581955455004605,-1.3402443945815805,0.007468306901543957,-0.20492663290366603,-1.0569307789375313,-1.6173833758270715,-0.9850823705565765,1.1391308298957796,1
-1.0617150671647657,-1.01140985633186,-1.8741904727261725,-1.7173232950467943,1.2608773695498108,0.41308315037375326,-0.4581160666683629,-0.8657302438810436,-0.20492663290366603,0.639337780143168,-1.492576619126838,-0.9850823705565765,-0.8778622909288576,5
-0.3716551174050634,-1.4043006545201382,0.5335636983285978,0.08554118012376702,1.2608773695498108,-1.3319306641450475,1.3061405891580722,0.7661490149585463,-0.20492663290366603,-0.9262016084972551,-1.233362585980199,1.34989322483922,-0.8778622909288576,3
0.8482894640036067,-0.28553714053011214,-1.8741904727261725,0.16748956535879253,0.01734697638924656,-1.163058359514196,1.3061405891580722,-0.12136426616473946,-0.20492663290366603,-0.9026800026821374,-0.4077178878094238,1.34989322483922,1.1391308298957796,0
1.9990838205350565,1.2971718904694762,0.5335636983285978,0.08554118012376702,-1.226183416771318,-1.050476823093628,1.3061405891580722,0.05041249792363843,-0.20492663290366603,-1.2715393212386252,-1.29096570445723,1.34989322483922,1.1391308298957796,0
-0.4639221903437881,-1.3360323952604727,0.5335636983285978,0.0035927948887415086,1.2608773695498108,-1.5008029687758992,1.3061405891580722,0.20787453167131814,-0.20492663290366603,-1.2431101816151346,0.46592940909221064,1.34989322483922,-0.8778622909288576,3
0.7318238187440007,1.5493464807959954,0.5335636983285978,-0.897839442696539,-1.226183416771318,-0.4875691409907891,-0.4581160666683629,0.13630087996782736,-0.20492663290366603,-0.42674979805637314,1.7043964563483738,-0.9850823705565765,1.1391308298957796,1
1.0938008070207603,1.0993332615945277,-1.8741904727261725,-1.5534265245767431,0.01734697638924656,-1.4445122005656152,1.3061405891580722,0.551428059848074,-0.20492663290366603,-1.0287234196122648,-1.0125506318182476,1.34989322483922,1.1391308298957796,0
0.8419193100317192,1.5674584679465187,0.5335636983285978,-1.0617362131665902,1.2608773695498108,-0.3186968363599374,-0.4581160666683629,1.6393475657411338,-0.20492663290366603,-0.0026775006048441992,1.4355819034555632,-0.9850823705565765,1.1391308298957796,1
-1.0581093196335085,-1.238506310603808,-1.8741904727261725,-1.7173232950467943,0.01734697638924656,0.8071185278457406,0.4240122612448547,-0.19293791786823025,-0.20492663290366603,0.7293006371610804,1.5315871009172812,-0.9850823705565765,-0.8778622909288576,5
-0.8465721311330889,-0.26742515337958866,-1.8741904727261725,-1.0617362131665902,1.2608773695498108,-1.5008029687758992,1.3061405891580722,0.7088900935957536,-0.20492663290366603,0.37347735822693884,-0.004496058470207893,1.34989322483922,-0.8778622909288576,3
-0.8952897866665189,-1.1549125237552382,0.5335636983285978,-0.078355590346284,0.01734697638924656,1.4826077463691474,0.4240122612448547,-1.166339581035705,-0.20492663290366603,0.1626055560668499,0.033906020514479336,0.18240542714132166,-0.8778622909288576,4
-0.7893208731090171,0.33027042258768546,0.5335636983285978,-0.16030397558130952,0.01734697638924656,-0.3749876045702213,-1.3402443945815805,-0.3790294122973063,-0.20492663290366603,1.03819933113613,-0.6477308814637189,-0.9850823705565765,-0.8778622909288576,2
-0.9238152560249089,-0.2966829787765881,0.5335636983285978,-1.6353749098117687,1.2608773695498108,-0.3186968363599374,-0.4581160666683629,0.007468306901543957,-0.20492663290366603,0.994034105701451,-1.338968303188089,-0.9850823705565765,-0.8778622909288576,4
0.25261997183992496,-0.6129461390203439,0.5335636983285978,-0.6519942869914626,1.2608773695498108,-1.2756398959347637,1.3061405891580722,0.3223923743969034,3.155602268764951,-0.95877494508872,-1.3101667439495737,1.34989322483922,1.1391308298957796,7
-0.5498591731720837,-1.1228682387966198,0.5335636983285978,0.9869734177090476,1.2608773695498108,-1.3319306641450475,1.3061405891580722,-0.3360852212752118,-0.20492663290366603,-0.8224935306708153,-1.2621641452187147,1.34989322483922,-0.8778622909288576,3
-1.1029407806054725,1.026885312992434,-1.8741904727261725,-0.48809751652141153,1.2608773695498108,1.144863137107444,0.4240122612448547,2.2405662400504567,-0.20492663290366603,-0.3831338656859,0.22591641543791546,0.18240542714132166,-0.8778622909288576,5
-0.14365168184523608,-0.7453029681972461,0.5335636983285978,0.24943795059381804,-1.226183416771318,-1.2193491277244797,1.3061405891580722,0.551428059848074,6.516131170433569,-1.146811113053779,1.3107751467553297,1.34989322483922,-0.8778622909288576,7
-0.9714111234375034,-0.8929853249630527,0.5335636983285978,0.3313863358288435,0.01734697638924656,-0.4312783727805052,-0.4581160666683629,-0.35039995161591,-0.20492663290366603,-0.627646644477741,1.5123860614249376,-0.9850823705565765,-0.8778622909288576,6
-0.6223346985503525,-1.5073996583000409,0.5335636983285978,-0.16030397558130952,1.2608773695498108,-0.037242995308517914,-1.3402443945815805,1.109702543135302,-0.20492663290366603,-0.863471309028695,1.1571668308165808,-0.9850823705565765,-0.8778622909288576,6
-0.9079099030259189,0.7120153825294876,0.5335636983285978,-0.8158910574615136,0.01734697638924656,-0.9941860548833442,1.3061405891580722,2.340769352435344,-0.20492663290366603,-0.9718780345686687,-0.48452204577879826,1.34989322483922,-0.8778622909288576,3
-1.019527821049057,0.07530937269954756,-1.8741904727261725,0.24943795059381804,1.2608773695498108,0.8071185278457406,-1.3402443945815805,-1.4240047271682716,-0.20492663290366603,0.8288696757008996,-0.03329761770872331,-0.9850823705565765,-0.8778622909288576,5
-0.8960910638956872,-1.418232952328233,0.5335636983285978,-1.4714781393417176,-1.226183416771318,-0.8816045184627763,-1.3402443945815805,1.9685863635771916,-0.20492663290366603,1.212902892800985,-1.3677698624266044,1.34989322483922,-0.8778622909288576,2
0.4553831746809523,0.7538122759537725,0.5335636983285978,0.49528310629889455,-1.226183416771318,0.24421084574290158,-0.4581160666683629,0.6945753632550555,3.155602268764951,1.1784779486034183,1.0707621531010345,-0.9850823705565765,1.1391308298957796,7
2.383897209843111,-1.0267353839207645,0.5335636983285978,-0.078355590346284,1.2608773695498108,-1.2756398959347637,1.3061405891580722,0.4369102171224887,-0.20492663290366603,-1.2175616070278776,-0.8685428356256705,1.34989322483922,1.1391308298957796,0
-0.11027848525037827,1.0826145042248139,-1.8741904727261725,1.3147669586491497,0.01734697638924656,0.019047772901765982,-1.3402443945815805,-0.9945628169473271,-0.20492663290366603,2.5003194721059394,0.8595507186852547,-0.9850823705565765,1.1391308298957796,5
-0.6331118772826655,0.9502576750479116,0.5335636983285978,1.4786637291192006,0.01734697638924656,0.24421084574290158,-0.4581160666683629,-1.066136468650818,-0.20492663290366603,0.1661720927231713,-1.7037880535426178,-0.9850823705565765,-0.8778622909288576,4
-0.8199296632632445,1.3208567967432379,0.5335636983285978,0.3313863358288435,0.01734697638924656,-1.050476823093628,1.3061405891580722,0.3653365654189979,-0.20492663290366603,-1.0882043798277772,1.6947959366022018,1.34989322483922,-0.8778622909288576,3
1.4683177839340034,-1.1186885494541912,0.5335636983285978,1.396715343884175,-1.226183416771318,1.707770819210283,0.4240122612448547,0.2508187226934126,-0.20492663290366603,-0.06305073969460641,1.0899631925933781,0.18240542714132166,1.1391308298957796,1
2.0533703528112053,0.9223930794317217,0.5335636983285978,0.16748956535879253,-1.226183416771318,1.2011539053177278,-1.3402443945815805,-0.42197360331940076,1.4753378179306427,0.7206640997337338,1.1091642320857218,0.18240542714132166,1.1391308298957796,1
0.21171476929088556,-1.5060064285192314,0.5335636983285978,0.5772314915339201,1.2608773695498108,0.581955455004605,0.4240122612448547,1.381682419608567,-0.20492663290366603,-1.0575729102661098,-1.0413521910567631,-0.9850823705565765,1.1391308298957796,1
0.1830290444866621,0.21045266143806876,0.5335636983285978,1.1508701881790986,-1.226183416771318,1.0322816006868762,0.4240122612448547,-0.0068464234391542,-0.20492663290366603,-0.20545432187976123,-1.0509527108029348,0.18240542714132166,1.1391308298957796,1
-0.9966513561563033,-1.656475244846657,0.5335636983285978,0.7411282620039711,1.2608773695498108,-0.3749876045702213,-1.3402443945815805,-1.43831945750897,-0.20492663290366603,2.345230572630513,1.3779787849785323,-0.9850823705565765,-0.8778622909288576,2
-0.16572686950882162,-0.7062925343345802,-1.8741904727261725,-1.3075813688716666,1.2608773695498108,0.6945369914251728,-1.3402443945815805,-0.04979061446124867,-0.20492663290366603,2.1241052999385848,-0.1677048941551286,-0.9850823705565765,-0.8778622909288576,5
-0.9113153312498841,-0.7773472531558645,0.5335636983285978,1.5606121143542262,-1.226183416771318,-1.4445122005656152,1.3061405891580722,-0.03547588412055051,-0.20492663290366603,-1.2581035613113407,-0.743736078925437,1.34989322483922,-0.8778622909288576,3
0.08623475520313664,0.16168961910973637,0.5335636983285978,0.0035927948887415086,0.01734697638924656,-0.9941860548833442,1.3061405891580722,-1.2379132327391957,-0.20492663290366603,-1.0964566699942477,0.31232109315346174,1.34989322483922,1.1391308298957796,0
0.6109110848625108,0.8527315903912468,0.5335636983285978,-1.225632983636641,0.01734697638924656,1.651480050999999,0.4240122612448547,-0.42197360331940076,-0.20492663290366603,-0.11529289412971808,1.0611616333548626,0.18240542714132166,1.1391308298957796,1
-0.4739381557083913,1.5563126297000427,0.5335636983285978,-1.4714781393417176,0.01734697638924656,-1.050476823093628,1.3061405891580722,-0.6366945584298731,-0.20492663290366603,-0.9312406631801561,0.6963418830003341,1.34989322483922,-0.8778622909288576,3
0.9112698542162317,0.8736300371033893,0.5335636983285978,0.5772314915339201,1.2608773695498108,-1.4445122005656152,1.3061405891580722,-0.2072526482089284,-0.20492663290366603,-1.1188693743182458,1.2819735875168143,1.34989322483922,1.1391308298957796,0
1.3786548619900756,1.3807656773180461,0.5335636983285978,-0.897839442696539,1.2608773695498108,-1.050476823093628,1.3061405891580722,0.2651334530341108,-0.20492663290366603,-1.2519865512254444,-1.1181563490261375,1.34989322483922,1.1391308298957796,0
-1.0447680537678572,-0.9250296099216712,-1.8741904727261725,1.068921802944073,1.2608773695498108,-0.2061152999393696,-0.4581160666683629,0.7947784756399425,-0.20492663290366603,-0.9761589100925252,-1.6269838955732432,-0.9850823705565765,-0.8778622909288576,5
0.5711276704343069,-1.3346391654796632,-1.8741904727261725,-0.24225236081633503,1.2608773695498108,1.3700262099485796,0.4240122612448547,0.021783037242242113,-0.20492663290366603,-0.3127650401320007,-1.2813651847110583,0.18240542714132166,1.1391308298957796,5
0.5680026892405508,-1.235719851042189,0.5335636983285978,0.6591798767689456,1.2608773695498108,0.35679238216346937,-0.4581160666683629,2.068789475962079,-0.20492663290366603,0.01637497431699437,-1.9149994879583974,-0.9850823705565765,1.1391308298957796,1
-0.790683044398603,-0.29111005965335013,0.5335636983285978,1.6425604995892518,0.01734697638924656,1.2574446735280118,-1.3402443945815805,0.3653365654189979,-0.20492663290366603,2.523278890653466,-1.492576619126838,0.18240542714132166,-0.8778622909288576,2
-0.45386616111772654,0.5908043915990614,0.5335636983285978,1.2328185734141242,0.01734697638924656,-0.9378952866730603,1.3061405891580722,0.3223923743969034,-0.20492663290366603,-1.083492837910858,-0.21570749288598765,1.34989322483922,-0.8778622909288576,3
